tweet_id,source,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,retweeted
674690135443775488,Twitter for iPhone,3,10,Patrick,doggo,510,1237,False
674670581682434048,Twitter for iPhone,9,10,Jeb,doggo,729,1751,False
674664755118911488,Twitter for iPhone,10,10,Rodman,doggo,276,994,False
674468880899788800,Twitter for iPhone,13,10,Louis,doggo,2275,6676,False
674436901579923456,Twitter for iPhone,9,10,Bailey,doggo,426,1198,False
674422304705744896,Twitter for iPhone,12,10,Ava,doggo,592,1536,False
674416750885273600,Twitter for iPhone,10,10,Jonah,doggo,157,731,False
674410619106390016,Twitter for iPhone,10,10,Lenny,doggo,515,1289,False
674394782723014656,Twitter for iPhone,8,10,Gary,doggo,635,1607,False
674372068062928900,Twitter for iPhone,10,10,Chesney,doggo,346,931,False
674318007229923329,Twitter for iPhone,8,10,Lennon,doggo,570,1516,False
674291837063053312,Twitter for iPhone,11,10,Kenny,doggo,6533,15817,False
674269164442398721,Twitter for iPhone,8,10,Bob,doggo,255,961,False
674265582246694913,Twitter for iPhone,2,10,Henry,doggo,936,1766,False
674262580978937856,Twitter for iPhone,9,10,Gus,doggo,498,1391,False
674255168825880576,Twitter for iPhone,10,10,Bobbay,doggo,619,1581,False
674075285688614912,Twitter for iPhone,11,10,Mitch,doggo,316,1047,False
674063288070742018,Twitter for iPhone,5,10,Earl,doggo,2450,6769,False
674053186244734976,Twitter for iPhone,10,10,Stanley,doggo,1441,3576,False
674051556661161984,Twitter for iPhone,10,10,Lucy,doggo,530,1564,False
674038233588723717,Twitter for iPhone,12,10,Kaiya,doggo,456,1176,False
674036086168010753,Twitter for iPhone,9,10,Daisy,doggo,240,906,False
674019345211760640,Twitter for iPhone,10,10,Acro,doggo,340,1208,False
674014384960745472,Twitter for iPhone,11,10,Aiden,doggo,714,1676,False
673919437611909120,Twitter for iPhone,11,10,Obie,doggo,401,1251,False
673708611235921920,Twitter for iPhone,12,10,Riley,doggo,315,1153,False
673707060090052608,Twitter for iPhone,10,10,Raymond,doggo,434,1177,False
673705679337693185,Twitter for iPhone,8,10,Dot,doggo,439,1337,False
673697980713705472,Twitter for iPhone,8,10,Pickles,doggo,2165,4067,False
673688752737402881,Twitter for iPhone,9,10,Larry,doggo,534,1325,False
673686845050527744,Twitter for iPhone,11,10,George,doggo,479,1544,False
673680198160809984,Twitter for iPhone,13,10,Shnuggles,doggo,521,1460,False
673662677122719744,Twitter for iPhone,12,10,Kendall,doggo,397,1339,False
673656262056419329,Twitter for iPhone,10,10,Albert,doggo,265,769,False
673612854080196609,Twitter for iPhone,7,10,Jeffri,doggo,802,1691,False
673583129559498752,Twitter for iPhone,11,10,Sandy,doggo,403,1273,False
673359818736984064,Twitter for iPhone,8,10,Steve,doggo,728,1558,False
673355879178194945,Twitter for iPhone,11,10,Koda,doggo,652,1606,False
673350198937153538,Twitter for iPhone,9,10,Bella,doggo,229,784,False
673345638550134785,Twitter for iPhone,7,10,Gerald,doggo,1422,2700,False
673342308415348736,Twitter for iPhone,10,10,Django,doggo,649,1362,False
673320132811366400,Twitter for iPhone,11,10,Frankie,doggo,8705,14441,False
673295268553605120,Twitter for iPhone,8,10,Eve,doggo,3484,8046,False
673270968295534593,Twitter for iPhone,11,10,Mac,doggo,400,1134,False
673213039743795200,Twitter for iPhone,10,10,Dexter,doggo,929,2410,False
673148804208660480,Twitter for iPhone,8,10,Fletcher,doggo,688,1822,False
672997845381865473,Twitter for iPhone,12,10,Kenzie,doggo,786,2092,False
672995267319328768,Twitter for iPhone,8,10,Pumpkin,doggo,328,1001,False
672988786805112832,Twitter for iPhone,10,10,Schnozz,doggo,314,1039,False
672975131468300288,Twitter for iPhone,10,10,Chuckles,doggo,1015,1813,False
672970152493887488,Twitter for iPhone,7,10,Chet,doggo,391,1019,False
672968025906282496,Twitter for iPhone,11,10,Gustaf,doggo,602,1405,False
672964561327235073,Twitter for iPhone,10,10,Terry,doggo,701,1530,False
672902681409806336,Twitter for iPhone,9,10,Jimison,doggo,550,1452,False
672898206762672129,Twitter for iPhone,11,10,Cheryl,doggo,459,944,False
672877615439593473,Twitter for iPhone,8,10,Oscar,doggo,405,1096,False
672834301050937345,Twitter for iPhone,10,10,Ed,doggo,623,1398,False
672828477930868736,Twitter for iPhone,9,10,Jerry,doggo,533,1343,False
672640509974827008,Twitter for iPhone,9,10,Leonidas,doggo,348,1032,False
672614745925664768,Twitter for iPhone,6,10,Norman,doggo,644,1302,False
672609152938721280,Twitter for iPhone,9,10,Caryl,doggo,424,1180,False
672594978741354496,Twitter for iPhone,9,10,Scott,doggo,661,1411,False
672591762242805761,Twitter for iPhone,10,10,Taz,doggo,367,1014,False
672538107540070400,Twitter for iPhone,7,10,Darby,doggo,404,1089,False
672488522314567680,Twitter for iPhone,10,10,Jackie,doggo,482,1187,False
672481316919734272,Twitter for iPhone,12,10,Jazz,doggo,137,757,False
672475084225949696,Twitter for iPhone,8,10,Buddy,doggo,770,1529,False
672466075045466113,Twitter for iPhone,12,10,Franq,doggo,598,1447,False
672272411274932228,Twitter for iPhone,11,10,Pippin,doggo,3677,6888,False
672264251789176834,Twitter for iPhone,10,10,Kreg,doggo,383,1212,False
672254177670729728,Twitter for iPhone,11,10,Rolf,doggo,800,1515,False
672245253877968896,Twitter for iPhone,12,10,Snickers,doggo,169,733,False
672239279297454080,Twitter for iPhone,7,10,Ridley,doggo,347,953,False
672222792075620352,Twitter for iPhone,9,10,Cal,doggo,231,833,False
672205392827572224,Twitter for iPhone,9,10,Opal,doggo,1270,2414,False
672169685991993344,Twitter for iPhone,10,10,Bradley,doggo,408,1074,False
672160042234327040,Twitter for iPhone,8,10,Bubba,doggo,395,918,False
672095186491711488,Twitter for iPhone,9,10,Tuco,doggo,395,1063,False
672082170312290304,Twitter for iPhone,11,10,Patch,doggo,402,1003,False
672068090318987265,Twitter for iPhone,7,10,Gizmo,doggo,564,1389,False
671896809300709376,Twitter for iPhone,10,10,Lola,doggo,4519,9016,False
671891728106971137,Twitter for iPhone,11,10,Mojo,doggo,618,1415,False
671882082306625538,Twitter for iPhone,11,10,Batdog,doggo,1488,3693,False
671879137494245376,Twitter for iPhone,5,10,Brad,doggo,748,1507,False
671874878652489728,Twitter for iPhone,10,10,Mia,doggo,601,1330,False
671866342182637568,Twitter for iPhone,10,10,Dylan,doggo,548,1191,False
671763349865160704,Twitter for iPhone,9,10,Mark,doggo,999,1788,False
671735591348891648,Twitter for iPhone,11,10,Oscar,doggo,819,1534,False
671547767500775424,Twitter for iPhone,10,10,Marley,doggo,658,1444,False
671542985629241344,Twitter for iPhone,10,10,JD,doggo,616,1166,False
671538301157904385,Twitter for iPhone,8,10,Baxter,doggo,436,993,False
671536543010570240,Twitter for iPhone,9,10,Reginald,doggo,441,1253,False
671528761649688577,Twitter for iPhone,10,10,Jax,doggo,280,896,False
671520732782923777,Twitter for iPhone,10,10,Alejandro,doggo,582,1499,False
671518598289059840,Twitter for iPhone,9,10,Scruffers,doggo,319,1010,False
671511350426865664,Twitter for iPhone,8,10,Hammond,doggo,791,1734,False
671504605491109889,Twitter for iPhone,11,10,Charlie,doggo,3866,7495,False
671497587707535361,Twitter for iPhone,11,10,Pip,doggo,481,980,False
671488513339211776,Twitter for iPhone,8,10,Julius,doggo,516,1073,False
671486386088865792,Twitter for iPhone,10,10,Malcolm,doggo,226,621,False
671485057807351808,Twitter for iPhone,11,10,Penelope,doggo,253,806,False
671362598324076544,Twitter for iPhone,11,10,Tanner,doggo,325,1193,False
671355857343524864,Twitter for iPhone,10,10,Lou,doggo,119,508,False
671347597085433856,Twitter for iPhone,9,10,Lola,doggo,476,1031,False
671186162933985280,Twitter for iPhone,10,10,Sparky,doggo,241,788,False
671166507850801152,Twitter for iPhone,10,10,Herm,doggo,390,931,False
671159727754231808,Twitter for iPhone,5,10,Anthony,doggo,89,401,False
671154572044468225,Twitter for iPhone,11,10,Holly,doggo,241,769,False
671134062904504320,Twitter for iPhone,8,10,Clarence,doggo,212,796,False
671115716440031232,Twitter for iPhone,6,10,Phred,doggo,842,1436,False
671109016219725825,Twitter for iPhone,8,10,Toby,doggo,478,1225,False
670840546554966016,Twitter for iPhone,10,10,Colby,doggo,213,634,False
670833812859932673,Twitter for iPhone,7,10,Jett,doggo,135,474,False
670832455012716544,Twitter for iPhone,10,10,Amy,doggo,242,780,False
670823764196741120,Twitter for iPhone,12,10,Remington,doggo,205,824,False
670815497391357952,Twitter for iPhone,10,10,Sage,doggo,1708,3410,False
670811965569282048,Twitter for iPhone,10,10,Maggie,doggo,295,1202,False
670807719151067136,Twitter for iPhone,11,10,Andy,doggo,546,1234,False
670804601705242624,Twitter for iPhone,10,10,Mason,doggo,1035,2098,False
670797304698376195,Twitter for iPhone,11,10,Trigger,doggo,262,780,False
670792680469889025,Twitter for iPhone,7,10,Antony,doggo,298,889,False
670786190031921152,Twitter for iPhone,8,10,Creg,doggo,218,640,False
670780561024270336,Twitter for iPhone,7,10,Traviss,doggo,317,831,False
670764103623966721,Twitter for iPhone,10,10,Vincent,doggo,466,1154,False
670755717859713024,Twitter for iPhone,9,10,Gin,doggo,123,475,False
670733412878163972,Twitter for iPhone,8,10,Jerry,doggo,558,1030,False
670727704916926465,Twitter for iPhone,10,10,Jeffrie,doggo,403,887,False
670704688707301377,Twitter for iPhone,6,10,Danny,doggo,405,814,False
670691627984359425,Twitter for iPhone,8,10,Ester,doggo,266,632,False
670679630144274432,Twitter for iPhone,8,10,Pluto,doggo,315,799,False
670676092097810432,Twitter for iPhone,8,10,Bloo,doggo,45,267,False
670668383499735048,Twitter for iPhone,10,10,Phineas,doggo,5537,11452,False
670468609693655041,Twitter for iPhone,10,10,Edd,doggo,90,375,False
670444955656130560,Twitter for iPhone,10,10,Paull,doggo,2153,7120,False
670442337873600512,Twitter for iPhone,11,10,Koda,doggo,213,690,False
670434127938719744,Twitter for iPhone,11,10,Hank,doggo,708,1501,False
670433248821026816,Twitter for iPhone,10,10,Sam,doggo,122,345,False
670428280563085312,Twitter for iPhone,11,10,Willy,doggo,694,1484,False
670421925039075328,Twitter for iPhone,12,10,Herb,doggo,709,1415,False
670420569653809152,Twitter for iPhone,10,10,Damon,doggo,342,668,False
670411370698022913,Twitter for iPhone,12,10,Scooter,doggo,991,2176,False
670408998013820928,Twitter for iPhone,10,10,Peanut,doggo,249,600,False
670403879788544000,Twitter for iPhone,10,10,Nigel,doggo,173,460,False
670385711116361728,Twitter for iPhone,8,10,Larry,doggo,234,593,False
670374371102445568,Twitter for iPhone,12,10,Daisy,doggo,295,785,False
670338931251150849,Twitter for iPhone,10,10,Butters,doggo,122,451,False
670290420111441920,Twitter for iPhone,11,10,Sandra,doggo,315,750,False
670093938074779648,Twitter for iPhone,9,10,Wally,doggo,365,1106,False
670079681849372674,Twitter for iPhone,10,10,Fabio,doggo,1373,2390,False
670073503555706880,Twitter for iPhone,10,10,Winston,doggo,874,1674,False
670069087419133954,Twitter for iPhone,5,10,Randall,doggo,278,676,False
670061506722140161,Twitter for iPhone,11,10,Liam,doggo,373,822,False
670055038660800512,Twitter for iPhone,3,10,Tommy,doggo,357,716,False
670046952931721218,Twitter for iPhone,11,10,Ben,doggo,191,684,False
670003130994700288,Twitter for iPhone,10,10,Raphael,doggo,100,352,False
669993076832759809,Twitter for iPhone,9,10,Zoey,doggo,92,344,False
669970042633789440,Twitter for iPhone,10,10,Julio,doggo,65,317,False
669942763794931712,Twitter for iPhone,11,10,Andru,doggo,183,536,False
669753178989142016,Twitter for iPhone,10,10,Chester,doggo,431,858,False
669749430875258880,Twitter for iPhone,8,10,Clarence,doggo,71,289,False
669683899023405056,Twitter for iPhone,10,10,Kloey,doggo,119,412,False
669682095984410625,Twitter for iPhone,9,10,Louie,doggo,146,375,False
669680153564442624,Twitter for iPhone,8,10,Shawwn,doggo,311,712,False
669625907762618368,Twitter for iPhone,12,10,Penny,doggo,1963,3769,False
669597912108789760,Twitter for iPhone,10,10,Skye,doggo,163,550,False
669573570759163904,Twitter for iPhone,10,10,Linda,doggo,156,467,False
669571471778410496,Twitter for iPhone,7,10,Keith,doggo,1085,1684,False
669567591774625800,Twitter for iPhone,9,10,Kollin,doggo,61,248,False
669393256313184256,Twitter for iPhone,10,10,Ronduh,doggo,83,383,False
669375718304980992,Twitter for iPhone,6,10,Billl,doggo,792,1425,False
669371483794317312,Twitter for iPhone,10,10,Oliviér,doggo,196,524,False
669367896104181761,Twitter for iPhone,10,10,Chip,doggo,172,485,False
669359674819481600,Twitter for iPhone,11,10,Saydee,doggo,134,390,False
669354382627049472,Twitter for iPhone,8,10,Dug,doggo,1390,2889,False
669351434509529089,Twitter for iPhone,10,10,Sully,doggo,207,474,False
669328503091937280,Twitter for iPhone,12,10,Kirk,doggo,452,1081,False
669324657376567296,Twitter for iPhone,11,10,Ralf,doggo,223,525,False
669216679721873412,Twitter for iPhone,8,10,Clarq,doggo,422,958,False
669214165781868544,Twitter for iPhone,10,10,Jaspers,doggo,183,468,False
669203728096960512,Twitter for iPhone,9,10,Samsom,doggo,522,1074,False
669006782128353280,Twitter for iPhone,12,10,Tucker,doggo,269,610,False
669000397445533696,Twitter for iPhone,11,10,Terrance,doggo,6965,22118,False
668992363537309700,Twitter for iPhone,8,10,Harrison,doggo,381,802,False
668989615043424256,Twitter for iPhone,3,10,Bernie,doggo,356,726,False
668986018524233728,Twitter for iPhone,9,10,Ruby,doggo,183,578,False
668979806671884288,Twitter for iPhone,12,10,Chaz,doggo,382,842,False
668975677807423489,Twitter for iPhone,11,10,Jeremy,doggo,641,1386,False
668960084974809088,Twitter for iPhone,10,10,Jaycob,doggo,263,757,False
668932921458302977,Twitter for iPhone,9,10,Herald,doggo,63,284,False
668902994700836864,Twitter for iPhone,11,10,Lambeau,doggo,107,338,False
668892474547511297,Twitter for iPhone,11,10,Ruffles,doggo,164,422,False
668872652652679168,Twitter for iPhone,11,10,Amélie,doggo,322,566,False
668852170888998912,Twitter for iPhone,11,10,Bobb,doggo,184,479,False
668826086256599040,Twitter for iPhone,10,10,Banditt,doggo,150,467,False
668779399630725120,Twitter for iPhone,10,10,Kevon,doggo,409,749,False
668655139528511488,Twitter for iPhone,11,10,Winifred,doggo,233,562,False
668641109086707712,Twitter for iPhone,10,10,Hanz,doggo,573,1145,False
668633411083464705,Twitter for iPhone,10,10,Churlie,doggo,1788,3024,False
668631377374486528,Twitter for iPhone,5,10,Zeek,doggo,349,763,False
668627278264475648,Twitter for iPhone,9,10,Timofy,doggo,123,341,False
668625577880875008,Twitter for iPhone,10,10,Maks,doggo,140,417,False
668623201287675904,Twitter for iPhone,10,10,Jomathan,doggo,851,1551,False
668620235289837568,Twitter for iPhone,10,10,Kallie,doggo,45,211,False
668567822092664832,Twitter for iPhone,11,10,Marvin,doggo,62,265,False
668537837512433665,Twitter for iPhone,8,10,Spark,doggo,79,265,False
668528771708952576,Twitter for iPhone,12,10,Gòrdón,doggo,242,496,False
668496999348633600,Twitter for iPhone,8,10,Jo,doggo,146,436,False
668480044826800133,Twitter for iPhone,11,10,DayZ,doggo,162,491,False
668286279830867968,Twitter for iPhone,11,10,Rusty,doggo,149,535,False
668274247790391296,Twitter for iPhone,10,10,Sophie,doggo,248,886,False
668256321989451776,Twitter for iPhone,13,10,Jareld,doggo,667,1385,False
668248472370458624,Twitter for iPhone,8,10,Bisquick,doggo,523,1056,False
668237644992782336,Twitter for iPhone,10,10,Torque,doggo,3100,6614,False
668204964695683073,Twitter for iPhone,8,10,Ron,doggo,206,586,False
668190681446379520,Twitter for iPhone,12,10,Skittles,doggo,210,696,False
668113020489474048,Twitter for iPhone,6,10,Alfie,doggo,265,709,False
667924896115245057,Twitter for iPhone,9,10,Jiminy,doggo,119,318,False
667915453470232577,Twitter for iPhone,10,10,Otis,doggo,59,222,False
667902449697558528,Twitter for iPhone,9,10,Cleopatricia,doggo,396,905,False
667886921285246976,Twitter for iPhone,11,10,Erik,doggo,1180,2011,False
667885044254572545,Twitter for iPhone,10,10,Stu,doggo,530,868,False
667878741721415682,Twitter for iPhone,2,10,Tedrick,doggo,127,409,False
667866724293877760,Twitter for iPhone,10,10,Shaggy,doggo,1110,3172,False
667806454573760512,Twitter for iPhone,10,10,Filup,doggo,535,1111,False
667766675769573376,Twitter Web Client,9,10,Calvin,doggo,243,476,False
667728196545200128,Twitter Web Client,11,10,Olive,doggo,162,398,False
667546741521195010,Twitter Web Client,9,10,George,doggo,138,355,False
667544320556335104,Twitter Web Client,10,10,Kial,doggo,568,917,False
667534815156183040,Twitter Web Client,8,10,Frank,doggo,576,866,False
667530908589760512,Twitter Web Client,10,10,Naphaniel,doggo,264,501,False
667517642048163840,Twitter Web Client,8,10,Dook,doggo,203,389,False
667502640335572993,Twitter Web Client,11,10,Hall,doggo,231,563,False
667495797102141441,Twitter Web Client,9,10,Philippe,doggo,294,565,False
667455448082227200,Twitter Web Client,7,10,Reese,doggo,66,203,False
667453023279554560,Twitter Web Client,11,10,Cupcake,doggo,96,327,False
667405339315146752,Twitter for iPhone,7,10,Biden,doggo,234,489,False
667393430834667520,Twitter for iPhone,8,10,Fwed,doggo,60,211,False
667211855547486208,Twitter for iPhone,9,10,Genevieve,doggo,258,516,False
667200525029539841,Twitter for iPhone,11,10,Joshwa,doggo,282,658,False
667182792070062081,Twitter for iPhone,10,10,Timison,doggo,6618,15075,False
667174963120574464,Twitter for iPhone,9,10,Clarence,doggo,88,262,False
667171260800061440,Twitter for iPhone,10,10,Kenneth,doggo,97,235,False
667165590075940865,Twitter for iPhone,10,10,Churlie,doggo,1241,2819,False
667160273090932737,Twitter for iPhone,11,10,Bradlay,doggo,66,268,False
667152164079423490,Twitter for iPhone,12,10,Pipsy,doggo,18285,49720,False
667119796878725120,Twitter for iPhone,10,10,Gabe,doggo,135,346,False
667090893657276420,Twitter for iPhone,7,10,Clybe,doggo,132,349,False
667073648344346624,Twitter for iPhone,10,10,Dave,doggo,134,425,False
667062181243039745,Twitter for iPhone,10,10,Keet,doggo,57,227,False
667012601033924608,Twitter for iPhone,9,10,Klevin,doggo,237,471,False
666996132027977728,Twitter for iPhone,10,10,Carll,doggo,102,258,False
666817836334096384,Twitter for iPhone,9,10,Jeph,doggo,267,540,False
666804364988780544,Twitter for iPhone,8,10,Jockson,doggo,95,250,False
666776908487630848,Twitter for iPhone,5,10,Josep,doggo,186,368,False
666739327293083650,Twitter for iPhone,10,10,Lugan,doggo,71,244,False
666691418707132416,Twitter for iPhone,8,10,Christoper,doggo,51,196,False
666644823164719104,Twitter for iPhone,9,10,Jimothy,doggo,88,238,False
666454714377183233,Twitter for iPhone,10,10,Kreggory,doggo,223,545,False
666447344410484738,Twitter for iPhone,9,10,Scout,doggo,23,107,False
666418789513326592,Twitter for iPhone,10,10,Walter,doggo,48,129,False
892420643555336193,Twitter for iPhone,13,10,Phineas,floofer,8853,39467,False
892177421306343426,Twitter for iPhone,13,10,Tilly,floofer,6514,33819,False
891815181378084864,Twitter for iPhone,12,10,Archie,floofer,4328,25461,False
891689557279858688,Twitter for iPhone,13,10,Darla,floofer,8964,42908,False
891327558926688256,Twitter for iPhone,12,10,Franklin,floofer,9774,41048,False
890971913173991426,Twitter for iPhone,13,10,Jax,floofer,2158,12041,False
890609185150312448,Twitter for iPhone,13,10,Zoey,floofer,4429,28226,False
890240255349198849,Twitter for iPhone,14,10,Cassie,floofer,7711,32467,False
890006608113172480,Twitter for iPhone,13,10,Koda,floofer,7624,31166,False
889880896479866881,Twitter for iPhone,13,10,Bruno,floofer,5156,28268,False
889638837579907072,Twitter for iPhone,12,10,Ted,floofer,4735,27672,False
889531135344209921,Twitter for iPhone,13,10,Stuart,floofer,2321,15359,False
889278841981685760,Twitter for iPhone,13,10,Oliver,floofer,5637,25652,False
888917238123831296,Twitter for iPhone,12,10,Jim,floofer,4709,29611,False
888804989199671297,Twitter for iPhone,13,10,Zeke,floofer,4559,26080,False
888554962724278272,Twitter for iPhone,13,10,Ralphus,floofer,3732,20290,False
888078434458587136,Twitter for iPhone,12,10,Gerald,floofer,3653,22201,False
887705289381826560,Twitter for iPhone,13,10,Jeffrey,floofer,5609,30779,False
887473957103951883,Twitter for iPhone,13,10,Canela,floofer,18781,69871,False
886983233522544640,Twitter for iPhone,13,10,Maya,floofer,8084,35859,False
886736880519319552,Twitter for iPhone,13,10,Mingus,floofer,3443,12306,False
886680336477933568,Twitter for iPhone,13,10,Derek,floofer,4610,22798,False
886366144734445568,Twitter for iPhone,12,10,Roscoe,floofer,3316,21524,False
886258384151887873,Twitter for iPhone,13,10,Waffles,floofer,6523,28469,False
885984800019947520,Twitter for iPhone,12,10,Jimbo,floofer,7097,33382,False
885528943205470208,Twitter for iPhone,13,10,Maisey,floofer,6683,36689,False
884925521741709313,Twitter for iPhone,12,10,Earl,floofer,16439,68152,False
884876753390489601,Twitter for iPhone,13,10,Lola,floofer,6096,28514,False
884562892145688576,Twitter for iPhone,13,10,Kevin,floofer,5100,24765,False
884162670584377345,Twitter for iPhone,12,10,Yogi,floofer,3128,20771,False
883838122936631299,Twitter for iPhone,12,10,Noah,floofer,3586,22349,False
883482846933004288,Twitter for iPhone,5,10,Bella,floofer,10407,46860,False
883360690899218434,Twitter for iPhone,13,10,Grizzwald,floofer,3825,22986,False
882992080364220416,Twitter for iPhone,13,10,Rusty,floofer,4122,24445,False
882762694511734784,Twitter for iPhone,12,10,Gus,floofer,5134,28903,False
882627270321602560,Twitter for iPhone,13,10,Stanley,floofer,6342,28382,False
882268110199369728,Twitter for iPhone,13,10,Alfy,floofer,12118,45880,False
882045870035918850,Twitter for iPhone,13,10,Koko,floofer,5203,29900,False
881906580714921986,Twitter for iPhone,12,10,Rey,floofer,3533,24773,False
881666595344535552,Twitter for iPhone,13,10,Gary,floofer,11099,51522,False
881268444196462592,Twitter for iPhone,12,10,Elliot,floofer,5358,23501,False
880935762899988482,Twitter for iPhone,13,10,Louis,floofer,2886,17346,False
880465832366813184,Twitter for iPhone,12,10,Bella,floofer,6546,29075,False
880221127280381952,Twitter for iPhone,12,10,Jesse,floofer,4436,27640,False
879862464715927552,Twitter for iPhone,13,10,Romeo,floofer,3642,22667,False
879492040517615616,Twitter for iPhone,12,10,Bailey,floofer,3323,23822,False
879415818425184262,Twitter for iPhone,13,10,Duddles,floofer,45849,107956,False
879376492567855104,Twitter for iPhone,12,10,Jack,floofer,3261,17099,False
879050749262655488,Twitter for iPhone,11,10,Steven,floofer,4941,23022,False
879008229531029506,Twitter for iPhone,13,10,Beau,floofer,2812,19317,False
878776093423087618,Twitter for iPhone,13,10,Snoopy,floofer,4319,19763,False
878281511006478336,Twitter for iPhone,13,10,Shadow,floofer,1349,7913,False
878057613040115712,Twitter for iPhone,14,10,Emmy,floofer,7181,42876,False
877736472329191424,Twitter for iPhone,13,10,Aja,floofer,17300,71144,False
877556246731214848,Twitter for iPhone,12,10,Penny,floofer,3994,23258,False
877316821321428993,Twitter for iPhone,13,10,Dante,floofer,5414,27907,False
877201837425926144,Twitter for iPhone,12,10,Nelly,floofer,5880,27755,False
876838120628539392,Twitter for iPhone,12,10,Ginger,floofer,3506,21125,False
876484053909872640,Twitter for iPhone,13,10,Benedict,floofer,2511,19163,False
876120275196170240,Twitter for iPhone,13,10,Venti,floofer,4903,28490,False
875747767867523072,Twitter for iPhone,13,10,Goose,floofer,4497,25773,False
875144289856114688,Twitter for iPhone,13,10,Nugget,floofer,5081,22185,False
874680097055178752,Twitter for iPhone,12,10,Cash,floofer,4875,28439,False
874296783580663808,Twitter for iPhone,13,10,Jed,floofer,4308,26651,False
874012996292530176,Twitter for iPhone,13,10,Sebastian,floofer,11007,35501,False
873213775632977920,Twitter for iPhone,12,10,Sierra,floofer,1667,7467,False
872620804844003328,Twitter for iPhone,13,10,Monkey,floofer,3911,21309,False
872261713294495745,Twitter for iPhone,13,10,Harry,floofer,6649,35085,False
872122724285648897,Twitter for iPhone,12,10,Kody,floofer,8549,35324,False
871879754684805121,Twitter for iPhone,13,10,Lassie,floofer,11918,39090,False
871762521631449091,Twitter for iPhone,12,10,Rover,floofer,3678,20787,False
871515927908634625,Twitter for iPhone,12,10,Napolean,floofer,3628,20730,False
871032628920680449,Twitter for iPhone,13,10,Boomer,floofer,3999,23255,False
870656317836468226,Twitter for iPhone,13,10,Cody,floofer,2817,12819,False
870374049280663552,Twitter for iPhone,13,10,Zoey,floofer,27680,85011,False
870308999962521604,Twitter for iPhone,13,10,Rumble,floofer,4384,22453,False
870063196459192321,Twitter for iPhone,14,10,Clifford,floofer,8840,37771,False
869772420881756160,Twitter for iPhone,13,10,Dewey,floofer,10663,43710,False
869702957897576449,Twitter for iPhone,13,10,Stanley,floofer,6728,29116,False
869596645499047938,Twitter for iPhone,12,10,Scout,floofer,3327,16476,False
869227993411051520,Twitter for iPhone,13,10,Gizmo,floofer,4023,21112,False
868880397819494401,Twitter for iPhone,14,10,Walter,floofer,12518,55098,False
868552278524837888,Twitter for iPhone,12,10,Cooper,floofer,2240,10539,False
867774946302451713,Twitter for iPhone,13,10,Harold,floofer,7788,35179,False
867421006826221569,Twitter for iPhone,12,10,Shikha,floofer,2697,16755,False
866686824827068416,Twitter for iPhone,12,10,Lili,floofer,3727,20070,False
866450705531457537,Twitter for iPhone,13,10,Jamesy,floofer,32883,106827,False
866334964761202691,Twitter for iPhone,12,10,Coco,floofer,15546,54720,False
865718153858494464,Twitter for iPhone,13,10,Boomer,floofer,6008,26640,False
865359393868664832,Twitter for iPhone,13,10,Sammy,floofer,5384,27530,False
865006731092295680,Twitter for iPhone,13,10,Nelly,floofer,8209,29063,False
864279568663928832,Twitter for iPhone,12,10,Meatball,floofer,3266,15195,False
864197398364647424,Twitter for iPhone,13,10,Paisley,floofer,9616,31459,False
863907417377173506,Twitter for iPhone,13,10,Albus,floofer,4441,21477,False
863553081350529029,Twitter for iPhone,13,10,Neptune,floofer,4489,15935,False
863432100342583297,Twitter for iPhone,12,10,Belle,floofer,5664,24829,False
863062471531167744,Twitter for iPhone,13,10,Quinn,floofer,2687,8945,False
862831371563274240,Twitter for iPhone,13,10,Zooey,floofer,5457,20011,False
862722525377298433,Twitter for iPhone,11,10,Dave,floofer,3809,17779,False
862457590147678208,Twitter for iPhone,13,10,Jersey,floofer,5388,21492,False
861383897657036800,Twitter for iPhone,13,10,Hobbes,floofer,11528,37744,False
861005113778896900,Twitter for iPhone,12,10,Burt,floofer,4119,17538,False
860563773140209665,Twitter for iPhone,13,10,Lorenzo,floofer,2334,7878,False
860524505164394496,Twitter for iPhone,13,10,Carl,floofer,5698,24678,False
860276583193509888,Twitter for iPhone,12,10,Jordy,floofer,3745,19154,False
859924526012018688,Twitter for iPhone,12,10,Milky,floofer,4349,20021,False
859851578198683649,Twitter for iPhone,13,10,Trooper,floofer,3780,16105,False
858471635011153920,Twitter for iPhone,13,10,Sophie,floofer,5271,22640,False
858107933456039936,Twitter for iPhone,12,10,Wyatt,floofer,3154,16524,False
857989990357356544,Twitter for iPhone,12,10,Rosie,floofer,2812,16952,False
857746408056729600,Twitter for iPhone,13,10,Thor,floofer,11524,36021,False
857263160327368704,Twitter for iPhone,13,10,Oscar,floofer,4934,21041,False
857029823797047296,Twitter for iPhone,12,10,Zeke,floofer,4364,19910,False
856543823941562368,Twitter for iPhone,12,10,Callie,floofer,3131,17135,False
856282028240666624,Twitter for iPhone,14,10,Cermet,floofer,6841,29086,False
854732716440526848,Twitter for iPhone,12,10,Marlee,floofer,6690,24188,False
854482394044301312,Twitter for iPhone,13,10,Arya,floofer,7608,31131,False
854365224396361728,Twitter for iPhone,13,10,Einstein,floofer,5159,20046,False
853760880890318849,Twitter for iPhone,12,10,Alice,floofer,6403,30414,False
